timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1374487180164,11632,SC05_05_View_Report,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-10,,true,,40436,3,3,0,1,0
1374487191396,917,SC05_06_nMEL_Logout,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-13,,true,,8563,3,3,0,1,0
1374487191823,914,SC05_06_nMEL_Logout,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-10,,true,,8566,2,2,0,1,0
1374487182821,10672,SC05_05_View_Report,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-6,,true,,40437,1,1,0,1,0
1374487193519,723,SC05_06_nMEL_Logout,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-6,,true,,8566,1,1,0,1,0
1374487194304,482,SC06_01_nMEL_HomePage,200,"Number of samples in transaction : 4, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,10841,1,1,0,1,0
1374487194817,6082,SC06_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,64002,1,1,0,1,0
1374487200939,4617,SC06_03_Click_GradeBook,200,"Number of samples in transaction : 4, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,32422,1,1,0,1,0
1374487225402,2477,SC06_04_Click_Student_Name,200,"Number of samples in transaction : 3, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,26684,1,1,0,1,0
1374487227895,756,SC06_05_Expand_Speaking,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,1719,1,1,0,1,0
1374487228656,1523,SC06_06_Expand_Foundation_Class,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,1577,1,1,0,1,0
1374487230183,725,SC06_07_Expand_Grammar,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,1509,1,1,0,1,0
1374487240861,603,SC06_08_nMEL_Logout,200,"Number of samples in transaction : 5, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,8564,1,1,0,1,0
1374487241485,447,SC07_01_nMEL_HomePage,200,"Number of samples in transaction : 4, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,12558,1,1,0,1,0
1374487241947,5146,SC07_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,71940,1,1,0,1,0
1374487247134,4078,SC07_03_Click_Gradebook,200,"Number of samples in transaction : 4, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,34942,1,1,0,1,0
1374487251236,823,SC07_04_Click_Diagnostics_TimeStudent,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,634,1,1,0,1,0
1374487271850,788,SC07_05_Click_StudentName,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,5961,1,1,0,1,0
1374487292591,487,SC07_06_Click_Speaking,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,6136,1,1,0,1,0
1374487293082,582,SC07_07_Click_FoundationClass,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,6187,1,1,0,1,0
1374487303701,438,SC07_08_Click_Grammar,200,"Number of samples in transaction : 1, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,563,1,1,0,1,0
1374487304144,759,SC07_09_nMEL_Logout,200,"Number of samples in transaction : 5, number of failing samples : 0",SC06 & SC07 - Teacher Dills Down to Students Grade Book and Diagnostics 4-1,,true,,8562,1,1,0,1,0
1374487304943,484,SC08_01_nMEL_HomePage,200,"Number of samples in transaction : 4, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,10841,1,1,0,1,0
1374487305451,6060,SC08_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,64008,1,1,0,1,0
1374487311550,3218,SC08_03_Click_GradeBook,200,"Number of samples in transaction : 4, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,22341,1,1,0,1,0
1374487314785,1098,SC08_04_Expand_Speaking,200,"Number of samples in transaction : 1, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,2403,1,1,0,1,0
1374487315888,1022,SC08_05_Expand_FC3,200,"Number of samples in transaction : 1, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,2402,1,1,0,1,0
1374487316915,1080,SC08_06_Expand_Grammar,200,"Number of samples in transaction : 1, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,2403,1,1,0,1,0
1374487318000,1019,SC08_07_Click_Activity_4,200,"Number of samples in transaction : 1, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,6919,1,1,0,1,0
1374487319023,2156,SC08_08_Click_CommonErrorReport,200,"Number of samples in transaction : 2, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,9747,1,1,0,1,0
1374487351035,7904,SC08_09_Click_Accept,200,"Number of samples in transaction : 2, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,14077,1,1,0,1,0
1374487370111,602,SC08_10_nMEL_Logout,200,"Number of samples in transaction : 5, number of failing samples : 0",SC08 - Teacher Accepts Common Error 5-1,,true,,8492,1,1,0,1,0
